age,age_group,income,employment_years,credit_history_len,existing_debt_ratio,loan_amount,purpose,default,period
42,30-50,60609.88,5.9,4.7,0.375,6859.53,education,0,baseline
53,Over 50,32204.07,10.3,11.9,0.265,5435.73,auto,0,baseline
58,Over 50,31603.16,14.7,13.7,0.247,9870.57,small_business,0,baseline
39,30-50,67623.93,5.7,9.5,0.351,8343.96,debt_consolidation,0,baseline
69,Over 50,36930.57,20.2,20.0,0.052,8220.28,auto,0,baseline
45,30-50,14220.4,5.6,5.3,0.038,10114.42,home_improvement,0,baseline
28,Under 30,65639.96,0.0,4.5,0.288,7564.91,small_business,1,baseline
21,Under 30,30751.14,0.9,0.0,0.369,12361.68,home_improvement,0,baseline
30,30-50,60488.66,4.4,9.4,0.432,3967.13,auto,0,baseline
54,Over 50,91745.14,9.0,6.5,0.297,15072.72,small_business,0,baseline
47,30-50,49391.97,13.1,13.5,0.31,5132.78,debt_consolidation,0,baseline
37,30-50,76733.57,11.4,12.0,0.598,3574.85,debt_consolidation,0,baseline
44,30-50,52533.64,6.2,9.2,0.261,5463.48,debt_consolidation,0,baseline
62,Over 50,100141.87,18.8,16.4,0.315,6803.81,debt_consolidation,0,baseline
49,30-50,30395.56,2.7,0.0,0.485,5611.13,auto,1,baseline
23,Under 30,48839.92,3.9,4.5,0.407,5001.13,debt_consolidation,0,baseline
23,Under 30,66364.84,0.0,1.6,0.142,13430.55,debt_consolidation,0,baseline
44,30-50,44995.36,11.0,6.7,0.37,5243.18,debt_consolidation,1,baseline
40,30-50,82330.63,3.8,5.1,0.277,2620.46,debt_consolidation,0,baseline
62,Over 50,40359.5,14.1,11.2,0.057,6800.69,home_improvement,0,baseline
49,30-50,124394.97,7.4,9.2,0.262,22532.07,auto,0,baseline
58,Over 50,127387.5,12.3,11.4,0.273,4759.9,debt_consolidation,0,baseline
49,30-50,55655.29,15.3,18.2,0.172,5167.66,small_business,0,baseline
37,30-50,62860.33,5.3,5.7,0.206,6622.06,debt_consolidation,0,baseline
53,Over 50,83805.35,17.5,16.9,0.207,17537.7,debt_consolidation,0,baseline
51,Over 50,28731.84,9.3,9.0,0.108,6769.87,debt_consolidation,1,baseline
56,Over 50,27162.7,16.7,12.1,0.175,4857.77,debt_consolidation,0,baseline
30,30-50,86283.06,0.0,1.6,0.104,9716.08,small_business,0,baseline
52,Over 50,55453.21,10.0,11.5,0.3,9361.16,auto,0,baseline
34,30-50,44270.45,2.9,5.6,0.151,10335.35,debt_consolidation,0,baseline
59,Over 50,49266.79,17.9,15.7,0.229,4763.99,small_business,0,baseline
60,Over 50,16752.14,14.2,10.5,0.062,6110.46,auto,0,baseline
51,Over 50,44992.31,4.2,6.7,0.22,14226.11,education,0,baseline
67,Over 50,34930.97,12.2,12.6,0.305,9941.84,debt_consolidation,1,baseline
47,30-50,74097.14,6.1,8.5,0.135,12140.91,debt_consolidation,0,baseline
22,Under 30,76708.2,3.2,4.0,0.344,7886.8,home_improvement,0,baseline
50,30-50,63545.16,12.6,8.7,0.119,13741.67,home_improvement,0,baseline
59,Over 50,58568.74,12.4,13.0,0.393,9382.26,small_business,0,baseline
25,Under 30,24989.07,0.0,2.0,0.775,6236.85,debt_consolidation,0,baseline
26,Under 30,63945.69,3.9,7.9,0.216,11763.22,debt_consolidation,0,baseline
34,30-50,65070.66,1.2,3.0,0.438,5231.59,auto,0,baseline
62,Over 50,85848.27,15.7,14.5,0.19,17531.86,auto,0,baseline
46,30-50,127159.11,9.9,10.7,0.264,13414.12,home_improvement,0,baseline
68,Over 50,22887.53,15.6,13.3,0.243,6999.87,home_improvement,0,baseline
63,Over 50,41158.49,15.9,13.4,0.203,7387.28,home_improvement,0,baseline
48,30-50,35100.83,9.8,9.6,0.405,8657.5,debt_consolidation,0,baseline
54,Over 50,52977.8,13.0,10.6,0.377,7432.14,education,0,baseline
37,30-50,49317.33,1.6,2.8,0.454,15669.94,home_improvement,0,baseline
25,Under 30,44119.76,3.2,8.5,0.23,6189.55,education,0,baseline
40,30-50,77840.88,9.7,11.9,0.135,3822.77,home_improvement,0,baseline
50,30-50,29862.64,11.1,11.5,0.347,7120.08,small_business,0,baseline
29,Under 30,30683.96,4.6,8.8,0.333,11804.91,small_business,0,baseline
31,30-50,30918.15,3.2,2.9,0.143,13458.09,auto,0,baseline
21,Under 30,41683.16,2.7,9.1,0.233,8577.57,education,0,baseline
56,Over 50,28201.61,12.4,11.0,0.246,5902.19,debt_consolidation,0,baseline
65,Over 50,47960.97,12.0,15.6,0.192,7926.42,debt_consolidation,0,baseline
61,Over 50,45502.81,16.5,19.2,0.396,5839.61,auto,0,baseline
39,30-50,34408.82,1.4,0.0,0.46,2558.98,debt_consolidation,0,baseline
50,30-50,72634.47,11.0,13.7,0.487,5292.13,auto,1,baseline
68,Over 50,47725.67,15.3,13.7,0.175,10458.77,debt_consolidation,0,baseline
49,30-50,79078.1,8.5,7.6,0.117,7077.45,debt_consolidation,0,baseline
35,30-50,44901.55,5.4,7.4,0.032,6944.64,home_improvement,0,baseline
37,30-50,48489.97,3.5,2.8,0.05,14092.76,small_business,0,baseline
56,Over 50,38053.48,13.8,14.0,0.115,5004.09,auto,0,baseline
42,30-50,48865.61,7.5,6.1,0.188,5254.78,education,0,baseline
62,Over 50,67541.94,12.5,12.4,0.415,9561.21,education,0,baseline
63,Over 50,40737.31,18.7,19.6,0.116,5676.43,education,0,baseline
22,Under 30,61900.61,1.0,3.5,0.285,5662.3,debt_consolidation,0,baseline
56,Over 50,34005.03,14.1,12.6,0.508,17581.77,small_business,0,baseline
39,30-50,68980.06,10.5,11.5,0.236,4740.88,home_improvement,0,baseline
46,30-50,37761.39,13.0,9.5,0.147,5618.11,auto,0,baseline
33,30-50,71916.14,5.9,5.1,0.147,10091.47,education,0,baseline
39,30-50,50384.53,5.4,5.5,0.113,7907.35,education,0,baseline
37,30-50,97190.59,1.3,4.6,0.394,4077.61,home_improvement,0,baseline
23,Under 30,29163.39,1.3,3.9,0.147,19771.73,home_improvement,0,baseline
59,Over 50,25228.27,16.6,16.3,0.446,5447.25,home_improvement,0,baseline
28,Under 30,37149.38,3.5,4.8,0.204,7166.95,debt_consolidation,0,baseline
39,30-50,26289.5,0.0,0.4,0.309,10081.04,auto,0,baseline
30,30-50,26311.71,5.8,9.6,0.107,23889.2,auto,0,baseline
28,Under 30,64841.29,5.2,4.8,0.395,6602.01,home_improvement,0,baseline
39,30-50,48928.71,5.4,7.2,0.443,5116.85,debt_consolidation,0,baseline
66,Over 50,39503.46,18.7,16.7,0.101,10392.72,auto,0,baseline
67,Over 50,41186.54,18.0,17.5,0.389,23018.88,debt_consolidation,0,baseline
39,30-50,37468.02,4.2,4.2,0.218,8673.07,home_improvement,0,baseline
45,30-50,103018.73,12.2,13.9,0.356,7025.24,education,0,baseline
69,Over 50,35207.78,13.0,15.2,0.039,9854.16,debt_consolidation,0,baseline
32,30-50,27039.11,3.7,6.9,0.199,2870.71,small_business,0,baseline
67,Over 50,70138.19,15.6,14.8,0.176,5958.0,auto,0,baseline
26,Under 30,44485.12,0.0,1.1,0.133,3253.04,debt_consolidation,0,baseline
32,30-50,122693.93,4.8,11.5,0.128,6768.24,debt_consolidation,0,baseline
37,30-50,38685.01,9.5,7.6,0.06,6269.85,debt_consolidation,0,baseline
22,Under 30,71732.05,4.1,7.0,0.572,2167.29,education,0,baseline
60,Over 50,79776.86,15.8,15.3,0.241,8862.85,debt_consolidation,0,baseline
62,Over 50,38769.88,9.3,9.3,0.428,11037.49,auto,0,baseline
39,30-50,35090.5,2.3,4.2,0.325,7356.18,education,0,baseline
61,Over 50,68433.31,14.5,12.6,0.313,3773.65,debt_consolidation,0,baseline
58,Over 50,63494.04,12.8,13.1,0.358,15254.28,home_improvement,0,baseline
60,Over 50,25983.72,12.2,12.4,0.338,20922.46,debt_consolidation,0,baseline
60,Over 50,29501.72,19.4,22.8,0.396,9898.07,education,0,baseline
49,30-50,15655.95,10.1,12.2,0.396,6788.1,small_business,0,baseline
26,Under 30,64082.34,3.4,5.7,0.21,6832.55,small_business,0,baseline
66,Over 50,43572.34,18.7,18.1,0.231,10063.49,debt_consolidation,0,baseline
50,30-50,45571.25,10.3,13.9,0.252,8476.05,auto,0,baseline
65,Over 50,22899.04,23.2,18.6,0.132,10074.52,auto,0,baseline
67,Over 50,29907.18,13.3,12.3,0.092,10147.4,small_business,0,baseline
30,30-50,39534.08,1.3,0.0,0.033,5602.17,auto,0,baseline
40,30-50,36223.14,3.8,6.2,0.167,5369.92,home_improvement,0,baseline
30,30-50,51690.34,7.8,10.0,0.224,7043.12,home_improvement,0,baseline
23,Under 30,63739.56,3.1,2.5,0.243,10236.99,education,0,baseline
68,Over 50,136124.56,14.8,16.7,0.263,3715.6,auto,0,baseline
66,Over 50,48581.22,13.2,11.1,0.223,7227.65,debt_consolidation,0,baseline
66,Over 50,80977.87,19.9,17.2,0.185,7958.57,small_business,0,baseline
64,Over 50,33742.46,16.1,15.1,0.264,6352.58,auto,0,baseline
52,Over 50,23069.67,15.1,17.3,0.164,16339.81,debt_consolidation,0,baseline
46,30-50,41833.98,8.6,7.1,0.091,15003.16,home_improvement,0,baseline
69,Over 50,23885.46,18.3,17.3,0.306,9974.43,debt_consolidation,0,baseline
48,30-50,49345.55,10.4,11.8,0.138,19637.6,auto,0,baseline
52,Over 50,34502.8,9.0,10.3,0.22,12571.34,auto,0,baseline
31,30-50,20344.74,3.1,5.7,0.528,8665.08,small_business,0,baseline
57,Over 50,107067.13,9.0,10.8,0.193,6383.9,debt_consolidation,0,baseline
61,Over 50,38487.82,15.5,13.3,0.264,6650.02,home_improvement,0,baseline
54,Over 50,23460.45,13.8,16.4,0.094,9801.17,debt_consolidation,0,baseline
45,30-50,73436.57,11.4,10.9,0.468,6728.47,debt_consolidation,0,baseline
30,30-50,35317.14,5.1,5.6,0.233,3795.33,education,0,baseline
22,Under 30,80063.45,0.0,4.7,0.257,6698.62,education,0,baseline
51,Over 50,35241.25,15.2,12.9,0.106,13545.39,small_business,0,baseline
54,Over 50,38430.09,14.2,14.0,0.086,2237.17,auto,0,baseline
58,Over 50,57249.5,17.1,14.2,0.074,16342.52,debt_consolidation,0,baseline
67,Over 50,64019.87,20.5,23.4,0.142,10797.05,home_improvement,0,baseline
45,30-50,69273.5,8.0,13.0,0.392,7206.88,auto,0,baseline
61,Over 50,47080.61,15.2,13.9,0.542,9356.51,auto,0,baseline
56,Over 50,62185.52,14.6,14.7,0.514,13102.42,debt_consolidation,0,baseline
34,30-50,68564.68,1.1,2.9,0.229,8239.54,small_business,0,baseline
62,Over 50,53651.04,11.0,10.1,0.085,13021.07,small_business,0,baseline
23,Under 30,45972.74,0.0,2.2,0.172,12399.5,education,0,baseline
50,30-50,25581.31,9.8,9.8,0.083,8844.76,debt_consolidation,0,baseline
67,Over 50,64191.65,15.1,11.0,0.248,4650.1,debt_consolidation,0,baseline
53,Over 50,49960.01,6.9,8.0,0.233,7716.54,auto,0,baseline
66,Over 50,40695.5,16.2,14.9,0.112,2919.99,debt_consolidation,0,baseline
23,Under 30,87115.91,0.4,3.0,0.117,10125.9,home_improvement,0,baseline
47,30-50,25783.11,12.6,12.0,0.243,6569.22,auto,0,baseline
59,Over 50,102725.57,19.3,16.8,0.195,5957.23,debt_consolidation,0,baseline
52,Over 50,48531.92,12.2,13.5,0.314,11245.84,debt_consolidation,0,baseline
64,Over 50,56550.15,13.0,13.4,0.421,4293.21,debt_consolidation,0,baseline
43,30-50,41037.03,9.6,12.5,0.16,8570.29,debt_consolidation,0,baseline
54,Over 50,23151.55,11.6,12.3,0.042,6836.96,home_improvement,0,baseline
41,30-50,46035.84,6.3,6.6,0.452,7404.13,education,0,baseline
63,Over 50,56990.23,12.1,12.9,0.536,9340.76,debt_consolidation,0,baseline
26,Under 30,66456.41,0.4,0.0,0.387,20165.29,home_improvement,1,baseline
33,30-50,44841.31,3.7,9.1,0.11,9889.67,debt_consolidation,0,baseline
25,Under 30,18276.24,3.8,5.6,0.098,15980.68,home_improvement,1,baseline
55,Over 50,24495.69,13.4,17.1,0.239,16280.74,debt_consolidation,0,baseline
32,30-50,123427.45,9.3,7.7,0.167,11906.5,debt_consolidation,0,baseline
36,30-50,29982.19,7.3,5.6,0.407,3222.93,education,0,baseline
61,Over 50,93169.18,15.3,14.9,0.299,7188.02,small_business,0,baseline
38,30-50,32198.04,5.0,6.8,0.179,4697.01,home_improvement,0,baseline
28,Under 30,45156.74,0.0,2.7,0.433,33922.25,debt_consolidation,1,baseline
22,Under 30,64948.1,0.0,2.4,0.097,4905.49,education,0,baseline
32,30-50,33891.26,1.8,2.1,0.448,3832.9,auto,0,baseline
65,Over 50,100357.77,7.7,5.2,0.15,2028.02,home_improvement,0,baseline
47,30-50,50720.11,6.1,7.4,0.417,4826.46,small_business,0,baseline
69,Over 50,60317.82,21.6,16.7,0.11,8616.41,home_improvement,0,baseline
31,30-50,43459.16,4.6,2.9,0.2,13955.43,small_business,0,baseline
38,30-50,65934.96,4.8,5.1,0.257,4745.32,education,0,baseline
28,Under 30,99753.43,3.6,5.8,0.839,14555.7,small_business,0,baseline
40,30-50,46208.61,0.8,6.6,0.225,7849.1,debt_consolidation,0,baseline
48,30-50,106763.43,10.3,12.2,0.576,6356.88,debt_consolidation,0,baseline
60,Over 50,37226.71,17.5,18.9,0.352,8834.5,home_improvement,0,baseline
39,30-50,69136.85,5.9,8.1,0.067,16461.61,auto,0,baseline
58,Over 50,61089.88,7.6,8.8,0.62,8312.82,debt_consolidation,0,baseline
51,Over 50,30307.12,9.3,14.4,0.132,4655.8,debt_consolidation,0,baseline
35,30-50,53971.66,8.7,6.3,0.064,10017.32,debt_consolidation,0,baseline
65,Over 50,49183.56,16.2,14.1,0.378,9937.5,debt_consolidation,0,baseline
42,30-50,33391.73,3.1,3.8,0.218,7367.71,education,0,baseline
28,Under 30,57589.82,9.6,11.4,0.146,13504.42,small_business,0,baseline
68,Over 50,52356.44,12.7,10.2,0.181,2579.7,debt_consolidation,0,baseline
65,Over 50,47445.45,14.7,15.3,0.156,9686.97,debt_consolidation,0,baseline
23,Under 30,47531.13,0.0,3.2,0.285,11994.15,auto,0,baseline
65,Over 50,47074.91,12.3,13.5,0.088,3926.85,home_improvement,0,baseline
67,Over 50,41545.11,14.7,15.4,0.096,3859.8,home_improvement,0,baseline
61,Over 50,52204.57,15.9,17.8,0.224,13347.23,home_improvement,0,baseline
33,30-50,36689.23,8.1,8.4,0.373,14577.39,home_improvement,0,baseline
51,Over 50,162034.45,9.3,10.5,0.016,15992.65,debt_consolidation,0,baseline
47,30-50,25998.65,6.1,5.4,0.226,5730.2,auto,0,baseline
51,Over 50,37679.4,11.9,9.6,0.265,8960.07,small_business,0,baseline
51,Over 50,39042.89,12.0,15.1,0.161,9572.35,small_business,0,baseline
52,Over 50,122788.92,11.6,9.6,0.182,3450.92,auto,0,baseline
46,30-50,27063.45,9.6,10.9,0.275,8765.95,home_improvement,0,baseline
54,Over 50,59377.17,11.2,12.0,0.205,8685.02,small_business,0,baseline
46,30-50,54818.19,9.0,11.6,0.293,11762.31,auto,0,baseline
21,Under 30,56960.94,0.0,0.0,0.174,6088.86,home_improvement,0,baseline
22,Under 30,85507.08,3.6,6.6,0.175,15141.86,debt_consolidation,0,baseline
67,Over 50,84721.38,22.8,20.1,0.218,8435.2,education,0,baseline
65,Over 50,40017.39,15.9,13.6,0.324,19050.7,education,0,baseline
49,30-50,53493.09,9.8,9.3,0.124,11769.94,auto,0,baseline
29,Under 30,21187.23,3.6,6.9,0.198,9310.04,debt_consolidation,0,baseline
59,Over 50,51256.2,11.3,12.5,0.278,4487.5,home_improvement,0,baseline
28,Under 30,34293.28,4.7,5.5,0.06,4188.09,auto,0,baseline
39,30-50,45077.02,7.6,5.8,0.257,18041.56,debt_consolidation,1,baseline
37,30-50,22961.69,4.3,3.3,0.193,12567.44,home_improvement,0,baseline
21,Under 30,58817.37,2.7,5.7,0.59,7026.6,debt_consolidation,0,baseline
60,Over 50,22846.29,13.7,10.4,0.154,6578.73,education,0,baseline
45,30-50,52403.47,5.5,6.2,0.042,9053.82,home_improvement,0,baseline
36,30-50,28228.08,6.3,12.4,0.101,4135.67,home_improvement,0,baseline
45,30-50,33445.13,9.1,10.2,0.049,6413.5,education,0,baseline
21,Under 30,82423.79,2.9,5.8,0.142,11006.81,home_improvement,0,baseline
42,30-50,63867.32,9.8,7.8,0.239,11768.16,home_improvement,0,baseline
46,30-50,82218.98,8.4,6.3,0.29,6740.94,debt_consolidation,1,baseline
37,30-50,98901.26,4.2,6.9,0.11,18035.98,education,0,baseline
61,Over 50,34621.24,14.0,12.6,0.488,13663.63,home_improvement,0,baseline
33,30-50,96233.93,5.3,8.6,0.209,5517.16,home_improvement,0,baseline
27,Under 30,25349.71,3.6,5.1,0.014,4281.65,home_improvement,0,baseline
46,30-50,68579.24,9.7,16.8,0.152,10908.35,auto,0,baseline
64,Over 50,39261.44,14.8,12.9,0.065,6470.21,home_improvement,0,baseline
39,30-50,32252.95,9.3,10.2,0.234,5883.93,home_improvement,0,baseline
23,Under 30,64635.01,0.0,0.4,0.423,9058.38,auto,0,baseline
68,Over 50,74998.86,23.9,23.4,0.152,11610.8,auto,0,baseline
42,30-50,74003.73,9.6,10.8,0.123,12039.67,auto,0,baseline
29,Under 30,53997.17,0.0,0.3,0.496,8329.78,home_improvement,0,baseline
51,Over 50,52019.86,11.1,10.4,0.271,2573.56,small_business,0,baseline
36,30-50,62136.57,7.6,11.0,0.165,13058.71,auto,0,baseline
66,Over 50,56201.23,14.7,16.5,0.319,5415.18,education,0,baseline
35,30-50,62543.03,0.4,0.0,0.202,9453.96,home_improvement,0,baseline
47,30-50,53733.92,6.0,6.1,0.227,7622.96,debt_consolidation,0,baseline
47,30-50,71628.82,10.7,14.4,0.468,24885.19,home_improvement,0,baseline
32,30-50,23570.62,0.0,1.9,0.249,22673.4,auto,0,baseline
45,30-50,46208.86,4.1,5.8,0.509,6439.87,debt_consolidation,0,baseline
26,Under 30,26298.55,3.4,6.9,0.222,4136.81,education,0,baseline
52,Over 50,55520.96,10.2,7.7,0.504,4301.8,home_improvement,0,baseline
58,Over 50,102628.26,10.9,9.0,0.049,9281.54,auto,0,baseline
67,Over 50,39603.07,14.6,13.2,0.208,6186.51,debt_consolidation,0,baseline
36,30-50,51909.83,0.8,5.3,0.067,4649.14,home_improvement,0,baseline
34,30-50,68900.52,6.0,9.0,0.074,6236.43,home_improvement,0,baseline
47,30-50,19332.15,6.7,9.0,0.336,10153.72,home_improvement,0,baseline
54,Over 50,38756.37,9.9,9.9,0.235,7792.12,auto,0,baseline
69,Over 50,57758.86,17.8,18.7,0.116,6366.5,debt_consolidation,0,baseline
22,Under 30,13311.08,0.0,1.9,0.327,6778.82,debt_consolidation,1,baseline
32,30-50,31584.95,1.7,4.7,0.064,7472.87,home_improvement,0,baseline
33,30-50,80449.59,0.0,4.0,0.505,9057.19,debt_consolidation,1,baseline
33,30-50,76983.67,5.3,9.8,0.119,9326.75,debt_consolidation,0,baseline
43,30-50,58014.21,7.9,8.4,0.393,3553.9,education,0,baseline
63,Over 50,72910.57,13.1,12.0,0.073,8807.41,debt_consolidation,0,baseline
22,Under 30,54003.11,0.0,4.8,0.272,6761.32,auto,0,baseline
60,Over 50,62939.4,13.7,15.9,0.377,4880.99,home_improvement,0,baseline
51,Over 50,42529.61,11.9,10.7,0.12,6725.38,debt_consolidation,0,baseline
51,Over 50,51643.3,10.8,8.6,0.295,14444.49,debt_consolidation,0,baseline
54,Over 50,36880.32,16.5,17.8,0.103,12140.62,debt_consolidation,0,baseline
26,Under 30,86557.79,3.9,2.0,0.3,8506.65,debt_consolidation,1,baseline
57,Over 50,97217.08,12.3,8.6,0.051,5174.26,home_improvement,0,baseline
33,30-50,91213.73,6.4,6.8,0.288,4105.92,education,0,baseline
46,30-50,40796.48,8.9,9.3,0.356,5059.85,home_improvement,0,baseline
54,Over 50,31914.05,11.7,9.2,0.161,8152.7,auto,0,baseline
50,30-50,87084.84,14.0,13.7,0.224,8239.06,debt_consolidation,0,baseline
36,30-50,62614.88,2.6,4.6,0.175,5850.72,education,0,baseline
40,30-50,56832.46,6.7,6.4,0.183,12567.89,debt_consolidation,0,baseline
44,30-50,36859.39,11.6,15.4,0.104,9820.67,debt_consolidation,0,baseline
23,Under 30,59370.26,1.6,4.2,0.368,2152.45,home_improvement,0,baseline
56,Over 50,30080.27,11.1,13.2,0.3,8557.69,small_business,1,baseline
25,Under 30,65207.39,0.0,0.0,0.491,11822.24,auto,0,baseline
43,30-50,91171.63,0.9,0.0,0.123,8966.2,debt_consolidation,0,baseline
53,Over 50,102126.8,17.4,16.9,0.335,10837.35,debt_consolidation,0,baseline
24,Under 30,67429.36,2.0,7.3,0.218,7102.93,education,0,baseline
69,Over 50,26320.16,15.0,12.0,0.297,7842.97,education,0,baseline
39,30-50,53572.9,7.3,8.2,0.649,7925.37,debt_consolidation,0,baseline
21,Under 30,128393.72,0.0,0.0,0.41,8884.29,debt_consolidation,0,baseline
53,Over 50,33160.83,10.2,8.7,0.068,6065.95,debt_consolidation,0,baseline
48,30-50,47732.52,6.6,7.7,0.018,13992.02,debt_consolidation,0,baseline
52,Over 50,92603.85,6.6,6.3,0.256,16504.54,debt_consolidation,0,baseline
57,Over 50,64712.54,6.3,4.4,0.176,6213.56,home_improvement,1,baseline
44,30-50,149652.37,3.3,1.9,0.076,4517.2,debt_consolidation,0,baseline
61,Over 50,35249.58,17.1,11.9,0.444,4135.54,auto,0,baseline
39,30-50,31401.47,3.3,5.6,0.26,9921.74,home_improvement,0,baseline
47,30-50,85038.25,10.7,11.8,0.153,10871.7,home_improvement,0,baseline
28,Under 30,28619.82,5.3,7.4,0.141,9942.62,small_business,0,baseline
51,Over 50,44866.85,10.5,8.6,0.106,10379.4,debt_consolidation,0,baseline
33,30-50,47593.86,3.3,6.7,0.242,6098.59,debt_consolidation,0,baseline
55,Over 50,78135.15,12.3,13.3,0.226,2995.68,home_improvement,1,baseline
60,Over 50,64629.13,12.4,11.9,0.393,6319.25,home_improvement,0,baseline
63,Over 50,60215.15,18.3,16.3,0.278,18526.04,home_improvement,1,baseline
66,Over 50,40900.85,21.4,17.8,0.415,9250.19,home_improvement,0,baseline
26,Under 30,84689.92,6.1,7.3,0.237,10019.31,debt_consolidation,0,baseline
27,Under 30,300024.92,0.0,5.2,0.248,12738.34,home_improvement,0,baseline
66,Over 50,66908.21,14.4,15.8,0.181,5323.88,education,0,baseline
39,30-50,51269.56,6.3,6.5,0.114,9061.04,home_improvement,1,baseline
22,Under 30,27336.05,1.7,4.5,0.063,10468.25,home_improvement,0,baseline
35,30-50,36795.59,0.0,0.0,0.268,5083.43,education,0,baseline
61,Over 50,44526.08,8.8,10.5,0.309,9719.89,home_improvement,0,baseline
38,30-50,38539.15,9.9,8.2,0.414,15485.86,debt_consolidation,0,baseline
24,Under 30,48667.41,0.0,3.4,0.232,6631.91,home_improvement,0,baseline
56,Over 50,109109.5,7.8,14.2,0.323,3424.87,home_improvement,0,baseline
30,30-50,85924.57,0.0,0.9,0.349,8833.42,education,0,baseline
38,30-50,45639.34,7.1,13.5,0.171,5835.56,education,0,baseline
21,Under 30,28460.55,0.0,3.0,0.392,8871.0,education,0,baseline
50,30-50,89484.03,10.9,9.2,0.133,5318.39,home_improvement,0,baseline
42,30-50,47950.55,4.4,3.9,0.112,8353.92,debt_consolidation,0,baseline
63,Over 50,22540.63,9.5,14.3,0.287,14967.15,home_improvement,0,baseline
37,30-50,67547.99,9.9,10.9,0.315,7991.23,debt_consolidation,0,baseline
31,30-50,77773.73,4.7,4.6,0.166,3552.56,small_business,0,baseline
29,Under 30,16454.29,1.8,3.0,0.066,9777.74,debt_consolidation,0,baseline
30,30-50,33824.83,1.6,4.1,0.054,8184.14,home_improvement,0,baseline
43,30-50,46643.82,12.1,11.7,0.321,9014.71,home_improvement,0,baseline
25,Under 30,68222.51,3.2,5.2,0.127,13181.88,education,1,baseline
40,30-50,38867.51,10.1,13.6,0.185,6232.08,auto,1,baseline
62,Over 50,33709.54,12.6,9.8,0.604,7016.22,debt_consolidation,0,baseline
58,Over 50,67997.5,13.1,13.8,0.055,4842.99,auto,0,baseline
52,Over 50,39705.89,12.1,11.5,0.13,8925.61,home_improvement,0,baseline
64,Over 50,62562.7,13.4,11.7,0.285,8809.35,auto,0,baseline
59,Over 50,29727.21,13.0,14.6,0.253,7116.25,debt_consolidation,0,baseline
52,Over 50,26674.15,9.1,6.4,0.202,11772.74,home_improvement,0,baseline
63,Over 50,68862.78,15.9,10.0,0.051,4825.42,home_improvement,0,baseline
27,Under 30,54920.06,0.0,2.4,0.226,8634.11,debt_consolidation,0,baseline
61,Over 50,74243.47,15.7,14.3,0.441,10944.1,auto,0,baseline
35,30-50,38573.98,5.8,4.0,0.263,6179.37,small_business,0,baseline
56,Over 50,34276.07,11.6,7.9,0.071,4077.48,debt_consolidation,0,baseline
65,Over 50,90429.29,16.7,19.3,0.16,3471.42,debt_consolidation,0,baseline
45,30-50,24702.72,7.3,8.8,0.498,8757.43,debt_consolidation,0,baseline
25,Under 30,86090.76,0.0,2.0,0.572,18901.82,home_improvement,0,baseline
